crime_year,latitude,longitude
2023,26.860927528536205,80.94618540943594
2018,26.857893758574942,80.97670828856323
2002,26.862810978411698,80.9608097102379
2009,26.890440417248218,80.97081982889353
2017,26.84965036066547,80.99677593518169
2022,26.843706657059283,80.98921688885645
2020,26.894792560320276,80.98829311021713
2003,26.906220848226337,80.99227941719575
2013,26.90342006216971,80.97327879127772
2001,26.85670021061995,80.94677542022653
2001,26.903454424305608,80.9845294205224
2010,26.888492815006362,80.94126338410787
2001,26.841321157959964,80.9460026936498
2002,26.886027604842326,80.96221684663261
2019,26.888834237151826,80.98371224374459
2014,26.9057942053891,80.97354500089546
2018,26.907636369068012,80.94897608728195
2020,26.871392712183834,80.9569116331237
2011,26.908335917634307,80.97801291781997
2015,26.867875790203083,80.95554935991366
2000,26.872275800425093,80.95212564565465
2013,26.89914352089588,80.98531070501913
2007,26.85526432392495,80.98627266700456
2002,26.88274800933064,81.0009963537459
2018,26.887795483522442,80.9724628905667
2005,26.838746725652555,80.95233665957868
2002,26.860691269096336,80.9352701556068
2013,26.845112131014023,80.94983521042263
2013,26.882287228022726,80.93540187025758
2021,26.855608975554816,80.95326558244778
2023,26.898806152816793,80.95055815628855
2012,26.892208445271244,80.99432617644763
2010,26.86511194584491,80.94239851857138
2004,26.88097114304006,80.93897765245201
2020,26.85657485620191,80.94404009585719
2001,26.847118911058548,80.93622695378666
2020,26.90441781777828,80.98234584492872
2019,26.896689869382232,80.95393176899128
2012,26.855797421719902,80.95037787987259
2023,26.885955497428192,80.9616163385371
2023,26.908098280823488,80.9815173687482
2010,26.88772226553494,80.98327325616975
2004,26.90919653915912,80.99930462156739
2002,26.850118566290732,81.00055693620378
2008,26.905292626288368,80.98119362391732
2022,26.87436718697727,80.99226229478809
2003,26.884816580436983,80.97648099034811
2004,26.903003199153254,80.99783763545449
2009,26.885141216697566,80.9786021721843
2014,26.839489074273732,80.95081910787943
2023,26.885116387530672,80.94723082039249
2022,26.84225030259753,80.9594278163319
2022,26.85370986839782,80.97910722014936
2013,26.85048342304365,80.9522012068142
2015,26.86022877882286,80.97180680882673
2011,26.841693322506593,80.98374895032055
2023,26.892217395478834,80.97566236127382
2022,26.85506408584735,80.96937855502425
2001,26.849372283367558,80.98058559360486
2010,26.901034838193656,80.94030380197019
2006,26.873741634141815,80.99358124697399
2022,26.8773774450724,80.9536905424634
2016,26.855161999504478,80.96050264747906
2011,26.909229075787913,80.98301979483215
2017,26.85636969528722,80.98091705626729
2002,26.88585392518318,80.98198850495643
2017,26.881402239755097,80.95080296488055
2000,26.86958735079756,80.94291098429098
2012,26.888621616916147,80.97961598092753
2011,26.867973764592875,80.98979400970892
2014,26.840842139056,80.9828497779017
2003,26.84901383251399,80.95390259193145
2023,26.847133635703358,80.98388427615261
2012,26.85378739716895,80.95277073867582
2013,26.90377343830082,80.97052346298209
2021,26.84868746284796,80.98007186880214
2000,26.878236911047296,80.96086134401577
2021,26.86768845982163,80.97212889622105
2006,26.85010029213333,80.99615359728583
2017,26.88664256820753,80.9435529476853
2001,26.841782308802497,80.97615465467733
2002,26.90286905081754,80.97210819613834
2015,26.858977272875002,81.00136284757811
2012,26.90956835868263,80.97426694465997
2018,26.862788521614437,80.93977171530018
2004,26.890978278295883,80.96844401952214
2001,26.878326247290104,80.94865129933753
2020,26.912237821994257,80.96284051793909
2017,26.905428528315525,80.9669024729676
2000,26.854805112552782,80.93684943787267
2010,26.902666088955222,80.94881903048254
2012,26.90945077582523,80.93629673902805
2000,26.84445630932029,80.99177288175825
2018,26.91273297111385,80.94781331063588
2008,26.852749053055327,81.00284291046565
2013,26.839857944091317,80.96158146985736
2008,26.851677484594287,80.96892427400087
2020,26.859832054825382,80.95350338892453
2002,26.906356076231948,80.95126302358725
2008,26.90750859126991,80.96719526516367
2017,26.896605879278876,80.93494974552694
2009,26.90184443024455,80.95745953285096
2023,26.912496686070295,80.9811357159694
2012,26.842427423625022,80.99709773390097
2012,26.894256896659847,80.97142907544821
2015,26.908038269969936,80.9660490611498
2021,26.840724982043426,80.96665315374248
2014,26.85757150411976,80.98773465448944
2017,26.883749542539473,80.9561519253576
2006,26.913800347911078,80.94776365051247
2000,26.865529025364715,80.9962157474832
2010,26.912896340991697,80.9973909293643
2013,26.83906286129197,80.96805269521477
2017,26.867287717352273,80.98815165522839
2010,26.86120616632211,80.94356446464782
2008,26.841331932725712,80.98628109403245
2001,26.867209704653547,80.94762984230366
2014,26.83947455444052,80.973911484741
2018,26.842194469460054,80.9972470343852
2017,26.859441741436186,80.9502796661737
2007,26.87210005965121,80.99944757317239
2006,26.884603040294838,80.96826596157705
2016,26.890016449674032,80.97690006165031
2005,26.878023206450695,80.96142912800426
2015,26.883206119493583,80.96338582269186
2018,26.86431557698846,80.96426738316563
2018,26.853341294634063,80.9922875896114
2013,26.8581398870904,80.96461275668007
2003,26.87497847614172,80.96307396704938
2002,26.901047889252542,80.98105032204752
2019,26.89700645677454,80.94609749054163
2012,26.87149061579644,80.93925670897616
2010,26.884660916624473,80.98752234113807
2015,26.88909810092973,80.99448758288496
2010,26.89054696914186,80.94787052247509
2017,26.884738687842827,80.95618127694554
2008,26.859391437853663,80.98787063277831
2015,26.846099095420353,80.99412566192763
2007,26.84241972520498,80.97064624546736
2019,26.877540026195533,80.97947739363829
2001,26.871457926297513,80.96545808249552
2008,26.894735976744094,80.93679612897486
2019,26.902692206775395,80.93793837941432
2007,26.870545162809616,80.9543179451092
2006,26.90563734343145,80.97248713970028
2012,26.89484209668741,80.9803176143755
2021,26.847750875325897,81.0020038952207
2002,26.844104977939047,80.98511865189197
2021,26.851294678456895,80.97694652580238
2019,26.851817974497845,80.96981806516565
2023,26.8840159918959,80.94989591096335
2022,26.871135701957996,80.93636062426538
2012,26.897800667168525,80.98722426998766
2016,26.851507252158317,80.95550096989368
2012,26.911828671345578,80.99983421093502
2014,26.844442372499152,80.95312856448028
2022,26.912488440769817,80.95241591833278
2015,26.898318009080924,80.96903883377144
2002,26.838669410931832,80.94788704356782
2015,26.872469438498747,80.9450247896869
2020,26.903814249289386,80.97592862686778
2012,26.901985791658237,80.95338325940955
2019,26.839939587751008,80.98024165782034
2008,26.853147215245944,80.97437836395831
2020,26.874048022994586,80.94639666975071
2018,26.857430463701114,80.99473416934188
2020,26.89772163635618,80.9676882226645
2003,26.91402918389302,80.95688428961874
2010,26.857419330591174,80.96432725611713
2006,26.86611966939869,80.98836337233767
2006,26.912425891749326,80.98859960298864
2012,26.85447528411506,80.97396642558392
2005,26.88633287930803,80.95065342799225
2020,26.858286660174652,81.00100136220156
2007,26.88860890461374,80.93543545978545
2005,26.86543240745112,80.95673037663104
2015,26.86251324766963,80.97706571725462
2015,26.841539024427,80.96645861452409
2012,26.907887602761782,80.9846111344854
2006,26.861119790420613,80.93510690171593
2005,26.848081882786566,80.95720980961116
2018,26.844947057345067,80.9563230558171
2005,26.897210895772673,80.9935343626664
2012,26.87103023988621,80.98145999825142
2014,26.867870891644735,80.9552167736878
2022,26.841262751347525,80.9733779830337
2023,26.882388395031192,80.96894379505282
2011,26.87924314185239,80.99359987253376
2004,26.867704742996906,80.93688737657729
2012,26.902339717462915,80.93654047009386
2007,26.870618214588006,80.97266171155185
2000,26.900607386029233,80.94745364987713
2021,26.889692560987406,80.93464765598421
2010,26.911680540531805,80.99275027803918
2023,26.892017181178648,80.94003516072671
2023,26.843663805707497,80.9879008509957
2001,26.86088888315407,80.96630294218177
2002,26.84990512589554,80.93720395332028
2012,26.888463586212833,80.93948431176867
2010,26.85424570408638,80.99920113269889
2009,26.89301611219342,80.93787680526304
2013,26.857342670340092,80.99763441594764
2011,26.86063668169463,80.94222021235905
2001,26.850757874268574,80.95272028768167
2005,26.87763791349698,80.94860953108079
2023,26.88386729269817,80.98732737217503
2005,26.868102049111226,80.9980769665197
2019,26.90199832367846,80.96670715874902
2009,26.89901119325091,80.99990851248668
2010,26.867865215665336,80.9610164501555
2007,26.91203968895157,80.94520990699564
2012,26.86245086704262,81.00222331201697
2021,26.88235116395736,80.99258545053296
2000,26.909778207954762,80.96512416964933
2019,26.871021697350194,80.95823415430198
2004,26.881623086777818,80.94139292295375
2001,26.872271422642168,80.94111111163664
2009,26.90613409057923,80.99602484916755
2000,26.90077690641412,80.9610058936621
2015,26.846492447895628,80.95252336926754
2004,26.899224140067886,80.96887960396593
2023,26.850961892453093,80.95647690417772
2013,26.8628184538648,81.00040772138543
2008,26.891497345950523,80.95264281474365
2005,26.89304873961683,80.96855544685116
2020,26.887877440872067,80.94329453380465
2019,26.91403252687517,80.95737027618881
2016,26.871657584048737,80.94571128489311
2002,26.848845492369566,80.98983188108306
2020,26.855489852877334,80.99644276839345
2012,26.841482341085957,80.98855290085818
2019,26.913882039447873,80.98196377991373
2011,26.9080721763602,80.98224853414837
2020,26.8784726595056,80.97227708020247
2008,26.858895761154873,80.95745335298173
2003,26.8777737089555,80.99914899863363
2011,26.861164395320603,80.9360832295827
2004,26.891775568920885,80.99318078946382
2005,26.84909676298278,81.00207273587941
2023,26.894206401765857,80.97262901808864
2023,26.857221386263777,80.99789110611083
2002,26.896038380996206,80.96971071293669
2022,26.908984799726095,80.96231180804998
2021,26.857842254251103,80.97833047885375
2001,26.860806484203508,80.96037786713599
2016,26.858027811890537,80.96688371917142
2022,26.89833452238501,80.97817013240233
2013,26.877083386633196,80.99118098911738
2012,26.84831870285766,80.99182916908353
2017,26.88550666041949,80.95282755100071
2020,26.838328808731028,80.95936254019702
2006,26.895102892230426,80.97702169940617
2020,26.846734762553847,80.9746214567999
2007,26.864187824919377,80.95655593268194
2014,26.904779883639748,81.00112845827418
2010,26.883941785480733,80.9585721578961
2020,26.845998131791106,80.94797962195699
2006,26.867190704998652,80.97429333066954
2019,26.855542989821195,80.98610326942229
2017,26.865777812635105,80.96543549798633
2002,26.880248482705536,80.99934024684832
2004,26.886857697873143,80.98505601592602
2003,26.88263343893506,80.99749712970778
2000,26.861262204002614,80.96357868720376
2008,26.838465697413287,80.97707412144676
2010,26.857568384355215,80.98786403130644
2009,26.849615544359548,80.93641117997637
2015,26.882148774006218,80.94542825132268
2012,26.87753890063595,80.95570269280016
2003,26.848723879079962,80.98992522097134
2023,26.872941219849046,80.9403727748568
2000,26.865477613429004,80.94814602678382
2004,26.877676204975277,80.9492682196425
2019,26.888470278264723,80.97142426535825
2015,26.888296905688684,80.99886954881298
2000,26.885657649571634,80.98851252823789
2001,26.838355953939445,80.98042193019711
2021,26.876698505397513,80.96442253694876
2022,26.855136759156686,80.96334081724491
2008,26.902288664963585,80.98653488424621
2006,26.857317220435966,81.00275973932416
2010,26.873378376867365,80.97811211771796
2021,26.890846662630373,80.94861860143757
2020,26.838101135729442,80.93932759324369
2014,26.856332391180214,80.99255575268762
2000,26.911107568610483,80.96720333499336
2007,26.899187137511444,80.98268346499037
2004,26.876813069866643,80.94699810180357
2012,26.840594930566265,80.96923950834842
2006,26.84573419177509,80.94087582410535
2005,26.895190293443225,80.98052713201722
2000,26.866928447664133,80.95928376310869
2004,26.842658243570455,81.00267466190644
2007,26.874312732499885,80.95140063439372
2003,26.862937337192566,80.97253537462481
2012,26.90988849748543,80.98403569221959
2017,26.90153945645208,80.96091012828639
2019,26.864871905170126,80.96902685080697
2008,26.894495280722342,80.94043288623197
2022,26.857850164913177,80.94675162720367
2015,26.861315007382352,80.99520016378519
2008,26.876154373791955,80.9887014815233
2017,26.850771408628393,80.98388892491342
2017,26.8998050100822,80.99574098727642
2008,26.903561772903636,80.98133417097826
2018,26.8720157879252,80.94923074916618
2018,26.85875923063776,80.95139012908994
2013,26.910600774486245,80.9582769135762
2022,26.885453695360525,80.99682957445047
2021,26.89114456463067,80.97769889001422
2013,26.912315616918402,80.94900494101556
2002,26.888797813005954,80.94090470105635
2000,26.865539204030064,80.99215152517958
2010,26.909416964634136,80.98790874968448
2021,26.890750485512008,80.98022151869242
2012,26.898125191668118,80.96483807348041
2016,26.893518422216758,80.95218778785316
2017,26.84664248324775,80.9905502853063
2006,26.910787125589327,80.96588676542221
2002,26.85256261937588,80.9375141413964
2011,26.87647918086315,80.99471907312997
2018,26.855056143404475,80.9648362145931
2005,26.839468550608586,80.94799420492109
2014,26.84711431985188,80.98871335848281
2010,26.856756084257807,80.98482526668201
2013,26.847549516093267,80.96854988715702
2008,26.850923055473018,80.97211972143366
2000,26.861241077307962,80.98372748139184
2009,26.848858782957215,80.93502048519454
2022,26.875191272613126,80.96656474179635
2018,26.861393025022767,80.9902924853988
2015,26.840263527322723,80.98352188057424
2005,26.911323958711606,80.93511950811546
2006,26.859547076545912,80.97998052790072
2010,26.894401792993815,80.97447052084024
2008,26.858150144357282,80.99284730532862
2005,26.914196737485007,80.99427099943915
2016,26.909883325415244,80.96938268837454
2006,26.867914770402667,80.99306298485402
2002,26.886814629230205,80.9482643425423
2015,26.857977723128325,81.00007168260404
2004,26.858107567466284,80.95408698304426
2005,26.899870017987723,80.94829597789608
2009,26.860950730329147,80.94093668471893
2002,26.884299333455182,80.98196131352549
2022,26.87430421889783,80.94582744960661
2015,26.849303652146364,80.95371325303037
2018,26.891635029385565,80.9511448280345
2019,26.90669506649263,80.99696320089562
2011,26.891497900601593,80.96100439418342
2023,26.85262222971972,80.97652981321369
2002,26.899177144857774,80.98968055508688
2004,26.870807723628403,80.97219547854175
2002,26.89307695187235,80.98935139166326
2022,26.882338540229387,80.96670954564149
2003,26.873532584456726,80.95823492906364
2020,26.840492380672206,80.99450875067119
2007,26.890145326156798,80.94771282493886
2016,26.86507765783437,80.98354174732701
2013,26.898999370237973,80.97257809563803
2005,26.910695575236318,80.95557887960517
2007,26.86789352446287,80.95273962919629
2014,26.903579941154877,80.93779240749511
2022,26.854783297853032,80.94600090834258
2009,26.907090550680785,80.9760648781679
2015,26.913806915382224,80.98692490847425
2016,26.913681295169262,80.9365384635852
2003,26.87098264329382,80.95930167632345
2018,26.853863398993457,80.96038169508196
2009,26.88370834765674,80.96173888412532
2012,26.8552410941649,80.99343080896409
2020,26.907132696677838,80.94368089690218
2012,26.889142264246683,80.99307863200225
2016,26.859796342658974,80.93761998737232
2002,26.88779457849476,80.94320062146417
2001,26.858207140063307,80.94484131869898
2003,26.90210112298466,80.96885731802305
2023,26.888349093469838,80.97514145238546
2005,26.852819401138042,80.95436716476979
2013,26.86027433490879,80.97355822366941
2006,26.884567251818698,80.98724256434954
2015,26.910351446727383,80.9936062432946
2007,26.865426885326603,80.99706864514678
2010,26.858255041769286,80.98288641304438
2013,26.8421605282631,80.97449379271185
2023,26.865252710334584,80.98726787238768
2009,26.876234719040315,80.9423247356902
2017,26.8551047639295,80.9798348067295
2013,26.851235623014787,80.94949183932997
2021,26.91461943221574,80.94039645538656
2000,26.890819284106115,80.96088712492566
2018,26.859869950664045,80.98564009869264
2014,26.90149386414499,80.97345682757974
2018,26.914297784782807,80.98473176611655
2007,26.888204025931355,80.97286775014477
2012,26.853085149132482,80.99888087897077
2004,26.864750359327438,80.9666180312138
2019,26.846944765627153,80.97658372843566
2019,26.853809071657178,80.99968803201516
2007,26.90654751872674,80.98999510571363
2004,26.91024110629372,80.95500802948784
2009,26.900424952648418,80.97252342731338
2011,26.84879227186458,80.9937797514073
2006,26.862977503236777,80.95869715328642
2016,26.84413116222138,80.96718798259488
2007,26.86118209096,81.00090062946181
2020,26.875623098764684,80.95618177244633
2007,26.874226102835404,80.95788224440392
2005,26.902212024962694,81.00222574955838
2000,26.90815701629112,80.95735570351351
2013,26.83923450037304,80.96465149455643
2010,26.858413509113948,81.00082422461989
2013,26.849312031714014,80.93815738903136
2014,26.868223840731407,80.94679265212174
2021,26.89005825018245,80.97890573033928
2021,26.859408612574406,80.99696749581362
2007,26.90967002376339,80.97611050582545
2007,26.89254446543257,80.96593417035628
2020,26.860519667597185,80.93956228475555
2015,26.883937857015663,80.9842300658629
2017,26.853670691927174,80.99568738758855
2010,26.883481668669077,80.9654279588175
2017,26.89435587355038,80.97718319338583
2005,26.85126065190835,80.95961443602945
2010,26.841412296899314,80.98979572418713
2018,26.906804646102874,80.94796320809368
2015,26.863699059085526,80.96274927703153
2012,26.849464580005385,80.9957199749991
2015,26.838745059049455,80.9458489326248
2015,26.875194130127877,80.98073134255745
2019,26.90853693753751,80.95134912826389
2000,26.88152282676655,80.99297757231052
2010,26.887272678499343,80.98676634580342
2018,26.851668997688105,80.98424014830775
2002,26.854107050056733,80.99243044848988
2015,26.910230287446662,80.96368564825126
2014,26.857200878820265,80.95843977315282
2012,26.85566998876587,80.97103002739362
2012,26.858158930432705,80.95608839793867
2013,26.877396528360038,80.96071782239163
2009,26.868418333001365,80.94923398271476
2006,26.87904202827192,80.97985806579973
2023,26.866511687062424,80.9995098557408
2020,26.884400270961503,80.9978025543991
2008,26.843734098983997,80.9706976739143
2019,26.911438002065125,80.94630301216561
2013,26.89113855121974,80.94998425910931
2011,26.88841284718858,80.95246234051858
2016,26.839933145272408,80.96770452459128
2003,26.89589543911882,80.9756620708018
2014,26.85206790424774,80.96467235210405
2008,26.842766499953484,80.96352120998644
2006,26.90303054879727,80.94647969276195
2014,26.89339570941888,80.97742577262977
2003,26.856222178675466,80.9914824705072
2013,26.891216434163272,80.98055317030638
2023,26.870226810213154,80.96960634568693
2019,26.89362298468598,80.94718722133197
2004,26.86370791493547,80.9996407055273
2011,26.858536372901966,80.95776950274708
2014,26.902514130443894,80.98753173435992
2010,26.866741651003178,80.94429749819045
2013,26.911504565815417,80.97438310007061
2021,26.871181685965695,80.93497797933989
2016,26.889664754792047,80.9385141970865
2012,26.868150831333384,80.99962621657778
2001,26.858986347824477,80.94291962291531
2004,26.864745586388302,80.98357585759267
2019,26.907726623838627,80.99814554787497
2021,26.886038644651,80.97203447998336
2015,26.889574578032107,80.96377192783766
2005,26.87348405841468,81.00189907061984
2020,26.88775342968076,80.95340677051587
2010,26.891766582008707,80.97686214761022
2016,26.895499746860423,80.9520663442489
2003,26.908894500695123,80.95498920063265
2010,26.86149193153002,80.94272610793438
2001,26.881165941891794,80.93840961650695
2010,26.86309460291858,80.95533293576152
2012,26.872202480577887,80.94017807739428
2023,26.91140450719595,80.9768471781081
2010,26.86087737728667,80.96418694981752
2000,26.87972915448414,80.98531529880557
2022,26.8705239757583,80.99723659013046
2002,26.840522594813795,80.95650151440557
2015,26.900157554917083,81.00072588386135
2011,26.889684250137908,80.96938579831428
2002,26.860731029331056,80.94841377135835
2014,26.85927954646321,80.9980779951621
2010,26.85585014896896,80.99352527255893
2009,26.86047959224016,80.94118142865204
2002,26.854112874161522,80.97261396600571
2023,26.883236394296215,81.0004093857395
2008,26.903651437983733,80.9684019588056
2006,26.840180006124942,80.97125754714415
2023,26.902479616261484,80.97169309184801
2019,26.846063205836504,80.9900292481179
2018,26.864499607699177,80.97704353260961
2022,26.881040026251668,80.93829965764706
2008,26.86863117471789,81.00148135807656
2022,26.90864464879476,80.93837668657604
2014,26.845932750197083,80.96845928194523
2008,26.870692607892188,80.9715593375958
2011,26.84932945505909,80.95454018485582
2009,26.877609147610958,80.96471446103646
2005,26.870206771478266,80.9660874651885
2021,26.892135788273066,80.97066252350884
2015,26.85949039549667,80.93783959766817
2011,26.854690815203522,80.95554018391769
2015,26.86148115778484,80.95006241323966
2021,26.88903593859654,80.93875677109857
2004,26.896084531087684,80.97172930018797
2004,26.90908959176908,80.94606737387656
2010,26.874279203414872,80.98840860582408
2021,26.88989140104996,80.94045940162293
2018,26.861010312598456,80.98434636157984
2005,26.85612896270412,80.97857284976122
2014,26.892899565300603,80.9581603522744
2017,26.868803617235507,80.95930492524958
2018,26.87711534329371,80.95904314696004
2006,26.864571849846,80.95046372017295
2008,26.876627868387033,80.94682737017457
2013,26.849611305212534,80.98914827025791
2001,26.896452695192444,80.9712006976078
2014,26.886361681647973,80.95122010404931
2015,26.847615149892565,80.97802748384808
2006,26.866958955352892,80.94960768195763
2014,26.847954568486823,80.96707030525144
2021,26.90779549500039,80.98907134989416
2000,26.89876653254293,80.99157255488578
2000,26.8564332006681,80.9932789553126
2021,26.879490703368628,80.94517124729515
2006,26.83851994765203,80.95627960122927
2008,26.896044488997546,80.9832695014699
2018,26.884949574279155,80.94223904126196
2013,26.913298663029515,80.98528763366004
2009,26.871106521399668,80.98433047635778
2006,26.849444873259007,80.9471454930378
2016,26.90934521232345,80.95146982336124
2008,26.910644827671536,80.9571460250833
2012,26.85440801517118,80.97002564313621
2018,26.89998038252108,80.97195041815222
2021,26.897219931851094,80.94579612970742
2006,26.840162205778995,80.95464311526618
2020,26.857832882871804,80.93813797509752
2011,26.854237030058425,80.96850394862479
2019,26.84144337495945,80.97344006504188
2017,26.901018309187165,80.95996533576361
2017,26.896867893951317,80.96930721690416
2014,26.88315918055787,80.95031314331978
2016,26.896944120748085,80.95693491301009
2009,26.869727762583015,80.9885238251757
2022,26.874065127833372,80.9608619713946
2023,26.887202934484602,80.95885601565263
2012,26.882811741151965,80.94906573822655
2019,26.896290659821755,80.99093066023723
2019,26.87565094470843,80.96665227397772
2021,26.908688996010646,80.93946440031445
2013,26.91155687558113,80.97988757012959
2011,26.854931690576418,80.96089728726383
2015,26.84637626548831,80.96322716824866
2010,26.905303203153725,80.98605121976661
2014,26.874666708240703,81.00233923587375
2011,26.86380950077013,81.00172381471351
2017,26.9058762154859,80.96835757820902
2010,26.904201285478216,80.97637115425424
2022,26.885662262299725,80.99999673160112
2002,26.90685189247979,80.9642306344962
2005,26.846717352064328,80.97271384466298
2020,26.86532452348536,80.96401285319126
2011,26.864514719514712,80.95241302754309
2012,26.89214367506821,80.96989507734948
2012,26.89980534214233,80.94012106851656
2006,26.857448846665235,80.95968504650651
2004,26.889779797638322,80.95977565485106
2011,26.844542947382063,80.95064805575481
2000,26.91173852919538,81.0023407003355
2008,26.877471620483742,80.96428739365959
2018,26.867927376351297,80.98891266254904
2023,26.889259401116497,80.96044397698248
2023,26.847876924105197,80.93660622277395
2014,26.851626212905906,80.99500966119908
2015,26.881283435028863,80.93861542136737
2018,26.909172015857813,80.95353859234837
2014,26.83873135412969,80.99734119116042
2013,26.902454819591576,80.9972015522499
2008,26.859538383807568,80.94536728654882
2003,26.86458642439591,80.98376620420869
2014,26.885755215788517,80.97899642260045
2017,26.85392824371576,80.97642322851081
2019,26.894292688251404,80.95491209786914
2002,26.86629782911227,80.96241278368197
2017,26.902451942865106,80.93787900455568
2023,26.87621770277596,80.96947748922605
2011,26.89536123218287,80.9613342307846
2021,26.90928343794879,80.97416935474598
2010,26.89899753828519,80.96841400617451
2013,26.86659897619195,80.97515392673202
2003,26.886384594101344,80.94695819411979
2015,26.87125987026284,80.94165623920563
2005,26.89196970843291,80.9641415049414
2000,26.877440426311782,80.95197747727342
2019,26.85036727050133,80.96872304017064
2010,26.897583952974852,80.9587706730476
2003,26.83832488146557,80.98982120010619
2012,26.862189520053473,80.9934737739668
2001,26.846746941368515,80.953406496789
2004,26.855112034642627,80.98665127151287
2009,26.875575447813702,80.98822644370948
2011,26.864914433324593,80.99116700320637
2000,26.905697942847524,80.98490800089098
2021,26.880692798801324,80.94689354383713
2021,26.868852677571006,80.9489905124472
2008,26.900371365491463,80.94008125805965
2005,26.888088370583997,80.99133547699032
2023,26.869685103473742,80.99556920127505
2020,26.870294109791935,80.94428031188723
2003,26.854983173038647,80.93848526813485
2006,26.887018411466897,80.99707295396341
2002,26.857086828072113,80.99802831183719
2016,26.91363969327742,80.93627657380439
2020,26.89934763345595,80.99979598188561
2017,26.900082147688977,80.9557379957726
2009,26.852094730179967,80.98273098111355
2013,26.898429616843398,80.99565881605774
2008,26.845249982717213,80.99751392565643
2023,26.882976869233232,80.93858324767191
2023,26.914878749512855,80.95130353867654
2014,26.84524192274804,80.96646925574511
2001,26.864049958785017,80.99408626203714
2001,26.90282005488516,80.9903001804423
2018,26.895312934568686,80.95353556261999
2020,26.909852617498487,80.96036324624482
2016,26.869206749137653,80.98696528774171
2005,26.907848303769434,80.98697064964263
2009,26.912209889230738,80.98418741951114
2005,26.851024243537385,80.9970385045964
2022,26.89811839447997,80.93670186795984
2007,26.861854578738427,80.97255428286446
2016,26.900917923664114,80.9526994597283
2017,26.848161007920748,80.96487048273713
2004,26.90922332172622,80.97108141298378
2012,26.850506131974562,80.99421192026851
2012,26.894245727364556,80.97767874283971
2009,26.85084473732051,80.9875525951039
2016,26.91155411029337,80.98394198363572
2012,26.851891959557495,81.00255377141711
2016,26.90286900988745,80.95446502174757
2013,26.912530174225218,80.95856349300111
2004,26.873571900762897,80.96838119470009
2020,26.85962910057255,80.9519541556434
2007,26.856927338442045,80.98199121077019
2003,26.85003782389874,80.99872124239948
2017,26.85698985424936,80.93738767543785
2004,26.905951406694086,81.00288170406378
2014,26.864043582106103,80.95363448790059
2014,26.867736881801697,80.95022296561041
2009,26.840356148733477,80.94773064560206
2011,26.88969616165366,80.95966018290679
2008,26.90660581791112,80.96536824105686
2011,26.87182586476754,81.00037528644644
2010,26.85079263347648,80.96038363279715
2001,26.900178648828273,80.97721417709381
2005,26.870956808170583,80.9656663082476
2001,26.8855839413899,80.98925714049179
2006,26.84823071166787,80.96494716823932
2022,26.887353802081897,80.99533651560395
2017,26.842019716093272,80.94752516521284
2023,26.858671772953613,80.95883760606243
2012,26.885567702940502,80.95515909333406
2007,26.88450572313201,80.9911946063169
2015,26.905962122571353,80.98912424006764
2022,26.90081774859263,80.99991622659708
2012,26.911968066897405,81.00218569485752
2021,26.902455238471482,80.98808509949639
2002,26.87499191317172,80.98629554330564
2015,26.878705893305806,80.95080096249059
2000,26.914399367358815,80.9568296225981
2023,26.8817610850845,80.96276376739635
2012,26.89684826109754,80.96233875970555
2018,26.89558158768641,80.95806129212612
2023,26.887747187251108,80.99749292369974
2004,26.857362274492672,80.9716859578229
2008,26.84575831338498,80.95400485973931
2021,26.91280364101522,80.95369464537661
2006,26.90509284710763,80.96333055162108
2004,26.846242041236767,80.98058150635543
2023,26.90175915136258,80.93720806719021
2015,26.847240066633002,80.96463802830186
2011,26.875103436101835,80.9661610418482
2021,26.89985692302657,80.97608521265599
2016,26.893551933128528,80.99506402386498
2014,26.87471276900575,80.94959972415988
2015,26.857497779591057,80.97239342854023
2017,26.901639321575708,80.95952481362954
2023,26.855571460763482,80.96881741727269
2008,26.859038631861168,80.96694106579879
2003,26.876400040044473,80.94307042896881
2011,26.86349953624604,80.97054605192801
2013,26.8969585272626,80.94442149841278
2019,26.893864906390267,80.9425529190451
2010,26.9131051039692,80.9853523173853
2020,26.88618126723429,80.9651078312744
2010,26.884240708710067,80.98318802637586
2012,26.893244345289094,80.95565073971935
2002,26.89474237961755,80.99633024353312
2006,26.860497004967765,80.96868940050271
2000,26.84727012754637,80.96160871090358
2016,26.900260572409675,80.97441842417726
2011,26.865227738145133,80.94255955515224
2020,26.883575405666512,80.9531109988269
2003,26.897868460218096,80.96868931296036
2015,26.84447949662835,80.93977589403573
2019,26.869105681858237,80.95878477914843
2015,26.91273710265376,80.95610664737646
2006,26.883803381310845,80.97048728819604
2017,26.90660585776693,80.97237640440899
2004,26.858374363833246,80.94756091787144
2015,26.881351503649306,80.96325674801918
2022,26.852429122537632,80.93716861501285
2006,26.86180281852095,80.97329667241748
2001,26.856632603779016,80.94460841279647
2021,26.865175164571916,80.9981720515141
2010,26.873360477651797,80.99195629330326
2003,26.879750043637443,80.94446979233497
2004,26.902788986368222,80.95615460833561
2017,26.86409513147811,80.97485690480163
2004,26.904539787120278,80.99196254724555
2007,26.842822659994546,80.98169556825587
2006,26.866501791004488,80.97622426206702
2023,26.895139350789087,80.96600205996006
2013,26.8992393452205,80.97148615467786
2020,26.85204048217931,80.99313083918643
2008,26.84900647281462,80.97937034943752
2015,26.897116981483133,80.95518134107954
2018,26.849490574856244,80.96704264996536
